ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Sanders,5/30/2016 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,494
Clinton,5/30/2016 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,301
Sanders,5/31/2016 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,424
Clinton,5/31/2016 12:00:00 AM,$0.06,$0.07,$0.05,$0.05,1368
Sanders,6/1/2016 12:00:00 AM,$0.95,$0.97,$0.94,$0.96,2771
Clinton,6/1/2016 12:00:00 AM,$0.05,$0.06,$0.03,$0.05,3472
Sanders,6/2/2016 12:00:00 AM,$0.96,$0.97,$0.95,$0.96,1614
Clinton,6/2/2016 12:00:00 AM,$0.05,$0.06,$0.04,$0.04,549
Sanders,6/3/2016 12:00:00 AM,$0.96,$0.97,$0.95,$0.97,550
Clinton,6/3/2016 12:00:00 AM,$0.04,$0.06,$0.04,$0.04,967
Sanders,6/4/2016 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,306
Clinton,6/4/2016 12:00:00 AM,$0.04,$0.05,$0.03,$0.04,96
Sanders,6/5/2016 12:00:00 AM,$0.96,$0.96,$0.94,$0.94,622
Clinton,6/5/2016 12:00:00 AM,$0.04,$0.06,$0.04,$0.06,1096
Sanders,6/6/2016 12:00:00 AM,$0.94,$0.97,$0.94,$0.95,7533
Clinton,6/6/2016 12:00:00 AM,$0.06,$0.06,$0.02,$0.05,7074
Sanders,6/7/2016 12:00:00 AM,$0.95,$0.97,$0.40,$0.45,213945
Clinton,6/7/2016 12:00:00 AM,$0.05,$0.63,$0.02,$0.56,236514
Sanders,6/8/2016 12:00:00 AM,$0.45,$0.99,$0.37,$0.99,238952
Clinton,6/8/2016 12:00:00 AM,$0.56,$0.65,$0.01,$0.01,224078
