ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Clinton,11/13/2015 12:00:00 AM,$0.51,$0.54,$0.51,$0.52,271
Sanders,11/13/2015 12:00:00 AM,$0.52,$0.54,$0.50,$0.53,434
Biden,11/13/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,11/13/2015 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Chafee,11/13/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/14/2015 12:00:00 AM,$0.52,$0.54,$0.51,$0.51,322
Sanders,11/14/2015 12:00:00 AM,$0.53,$0.53,$0.51,$0.51,357
Biden,11/14/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Malley,11/14/2015 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,50
Chafee,11/14/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/15/2015 12:00:00 AM,$0.51,$0.60,$0.51,$0.52,968
Sanders,11/15/2015 12:00:00 AM,$0.51,$0.51,$0.40,$0.46,1186
Biden,11/15/2015 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,426
O'Malley,11/15/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Chafee,11/15/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/16/2015 12:00:00 AM,$0.52,$0.59,$0.52,$0.58,228
Sanders,11/16/2015 12:00:00 AM,$0.46,$0.49,$0.46,$0.49,110
Biden,11/16/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
O'Malley,11/16/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Chafee,11/16/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/17/2015 12:00:00 AM,$0.58,$0.60,$0.56,$0.60,98
Sanders,11/17/2015 12:00:00 AM,$0.49,$0.50,$0.41,$0.41,598
Biden,11/17/2015 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,10
O'Malley,11/17/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Chafee,11/17/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/18/2015 12:00:00 AM,$0.60,$0.65,$0.58,$0.58,98
Sanders,11/18/2015 12:00:00 AM,$0.41,$0.50,$0.41,$0.42,404
Biden,11/18/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
O'Malley,11/18/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Chafee,11/18/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/19/2015 12:00:00 AM,$0.58,$0.67,$0.56,$0.56,571
Sanders,11/19/2015 12:00:00 AM,$0.42,$0.51,$0.42,$0.48,332
Biden,11/19/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
O'Malley,11/19/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,25
Chafee,11/19/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/20/2015 12:00:00 AM,$0.56,$0.70,$0.56,$0.58,394
Sanders,11/20/2015 12:00:00 AM,$0.48,$0.48,$0.42,$0.42,332
Biden,11/20/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
O'Malley,11/20/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,1
Chafee,11/20/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Clinton,11/21/2015 12:00:00 AM,$0.58,$0.64,$0.51,$0.55,232
Sanders,11/21/2015 12:00:00 AM,$0.42,$0.47,$0.42,$0.44,383
Biden,11/21/2015 12:00:00 AM,$0.03,$0.03,$0.01,$0.01,119
O'Malley,11/21/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,10
Chafee,11/21/2015 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,302
Clinton,11/22/2015 12:00:00 AM,$0.55,$0.63,$0.55,$0.61,514
Sanders,11/22/2015 12:00:00 AM,$0.44,$0.47,$0.42,$0.44,148
Biden,11/22/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,11/22/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,25
Chafee,11/22/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/23/2015 12:00:00 AM,$0.61,$0.65,$0.57,$0.60,2514
Sanders,11/23/2015 12:00:00 AM,$0.44,$0.44,$0.40,$0.42,1402
Biden,11/23/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,11/23/2015 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Chafee,11/23/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/24/2015 12:00:00 AM,$0.60,$0.60,$0.55,$0.58,197
Sanders,11/24/2015 12:00:00 AM,$0.42,$0.46,$0.42,$0.46,796
Biden,11/24/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
O'Malley,11/24/2015 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,5
Chafee,11/24/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/25/2015 12:00:00 AM,$0.58,$0.59,$0.55,$0.58,326
Sanders,11/25/2015 12:00:00 AM,$0.46,$0.46,$0.43,$0.43,349
Biden,11/25/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,225
O'Malley,11/25/2015 12:00:00 AM,$0.04,$0.04,$0.02,$0.02,79
Chafee,11/25/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,257
Clinton,11/26/2015 12:00:00 AM,$0.58,$0.61,$0.56,$0.60,519
Sanders,11/26/2015 12:00:00 AM,$0.43,$0.46,$0.42,$0.42,356
Biden,11/26/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,11/26/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,5
Chafee,11/26/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/27/2015 12:00:00 AM,$0.60,$0.60,$0.56,$0.56,160
Sanders,11/27/2015 12:00:00 AM,$0.42,$0.44,$0.42,$0.42,46
Biden,11/27/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,11/27/2015 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Chafee,11/27/2015 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/28/2015 12:00:00 AM,$0.56,$0.60,$0.56,$0.60,295
