ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Sanders,5/30/2016 12:00:00 AM,$0.86,$0.87,$0.77,$0.83,16446
Clinton,5/30/2016 12:00:00 AM,$0.14,$0.23,$0.14,$0.20,14243
Sanders,5/31/2016 12:00:00 AM,$0.83,$0.86,$0.82,$0.83,5098
Clinton,5/31/2016 12:00:00 AM,$0.20,$0.21,$0.15,$0.19,8636
Sanders,6/1/2016 12:00:00 AM,$0.83,$0.89,$0.82,$0.87,4922
Clinton,6/1/2016 12:00:00 AM,$0.19,$0.19,$0.14,$0.16,4301
Sanders,6/2/2016 12:00:00 AM,$0.87,$0.88,$0.82,$0.83,6030
Clinton,6/2/2016 12:00:00 AM,$0.16,$0.19,$0.15,$0.19,4017
Sanders,6/3/2016 12:00:00 AM,$0.83,$0.84,$0.82,$0.82,3783
Clinton,6/3/2016 12:00:00 AM,$0.19,$0.20,$0.17,$0.18,7401
Sanders,6/4/2016 12:00:00 AM,$0.82,$0.86,$0.82,$0.86,2637
Clinton,6/4/2016 12:00:00 AM,$0.18,$0.19,$0.15,$0.15,5533
Sanders,6/5/2016 12:00:00 AM,$0.86,$0.86,$0.83,$0.85,6167
Clinton,6/5/2016 12:00:00 AM,$0.15,$0.21,$0.14,$0.14,10000
Sanders,6/6/2016 12:00:00 AM,$0.85,$0.89,$0.81,$0.83,10917
Clinton,6/6/2016 12:00:00 AM,$0.14,$0.22,$0.14,$0.18,8696
Sanders,6/7/2016 12:00:00 AM,$0.83,$0.93,$0.01,$0.02,383638
Clinton,6/7/2016 12:00:00 AM,$0.18,$0.99,$0.07,$0.99,397413
Sanders,6/8/2016 12:00:00 AM,$0.02,$0.05,$0.01,$0.01,22253
Clinton,6/8/2016 12:00:00 AM,$0.99,$0.99,$0.97,$0.99,16424
