ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Sanders,5/30/2016 12:00:00 AM,$0.19,$0.19,$0.17,$0.19,5174
Clinton,5/30/2016 12:00:00 AM,$0.83,$0.84,$0.81,$0.81,4014
Sanders,5/31/2016 12:00:00 AM,$0.19,$0.20,$0.18,$0.20,2771
Clinton,5/31/2016 12:00:00 AM,$0.81,$0.82,$0.79,$0.82,4174
Sanders,6/1/2016 12:00:00 AM,$0.20,$0.24,$0.17,$0.19,8104
Clinton,6/1/2016 12:00:00 AM,$0.82,$0.84,$0.79,$0.84,6473
Sanders,6/2/2016 12:00:00 AM,$0.19,$0.25,$0.19,$0.21,4395
Clinton,6/2/2016 12:00:00 AM,$0.84,$0.84,$0.77,$0.82,6337
Sanders,6/3/2016 12:00:00 AM,$0.21,$0.21,$0.13,$0.15,9714
Clinton,6/3/2016 12:00:00 AM,$0.82,$0.88,$0.80,$0.86,14303
Sanders,6/4/2016 12:00:00 AM,$0.15,$0.17,$0.12,$0.15,6237
Clinton,6/4/2016 12:00:00 AM,$0.86,$0.88,$0.83,$0.83,12759
Sanders,6/5/2016 12:00:00 AM,$0.15,$0.22,$0.15,$0.20,17602
Clinton,6/5/2016 12:00:00 AM,$0.83,$0.86,$0.79,$0.80,23296
Sanders,6/6/2016 12:00:00 AM,$0.20,$0.20,$0.13,$0.15,22226
Clinton,6/6/2016 12:00:00 AM,$0.80,$0.87,$0.80,$0.85,22451
Sanders,6/7/2016 12:00:00 AM,$0.15,$0.35,$0.01,$0.03,169622
Clinton,6/7/2016 12:00:00 AM,$0.85,$0.99,$0.67,$0.98,159209
Sanders,6/8/2016 12:00:00 AM,$0.03,$0.03,$0.01,$0.01,11063
Clinton,6/8/2016 12:00:00 AM,$0.98,$0.99,$0.97,$0.99,7181
