ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Clinton,12/5/2015 12:00:00 AM,$0.70,$0.87,$0.70,$0.85,201
Sanders,12/5/2015 12:00:00 AM,$0.40,$0.40,$0.11,$0.11,26
Clinton,12/6/2015 12:00:00 AM,$0.85,$0.85,$0.85,$0.85,0
Sanders,12/6/2015 12:00:00 AM,$0.11,$0.20,$0.11,$0.14,47
Clinton,12/7/2015 12:00:00 AM,$0.85,$0.90,$0.85,$0.90,400
Sanders,12/7/2015 12:00:00 AM,$0.14,$0.14,$0.12,$0.14,123
Clinton,12/8/2015 12:00:00 AM,$0.90,$0.93,$0.87,$0.87,12
Sanders,12/8/2015 12:00:00 AM,$0.14,$0.19,$0.09,$0.09,10
Clinton,12/9/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/9/2015 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,0
Clinton,12/10/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/10/2015 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,0
Clinton,12/11/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/11/2015 12:00:00 AM,$0.09,$0.14,$0.09,$0.09,40
Clinton,12/12/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/12/2015 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,0
Clinton,12/13/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/13/2015 12:00:00 AM,$0.09,$0.12,$0.09,$0.12,4
Clinton,12/14/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/14/2015 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,0
Clinton,12/15/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/15/2015 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,0
Clinton,12/16/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/16/2015 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,0
Clinton,12/17/2015 12:00:00 AM,$0.87,$0.87,$0.87,$0.87,0
Sanders,12/17/2015 12:00:00 AM,$0.12,$0.14,$0.11,$0.11,13
Clinton,12/18/2015 12:00:00 AM,$0.87,$0.94,$0.87,$0.94,150
Sanders,12/18/2015 12:00:00 AM,$0.11,$0.11,$0.11,$0.11,0
Clinton,12/19/2015 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,100
Sanders,12/19/2015 12:00:00 AM,$0.11,$0.14,$0.11,$0.14,2
Clinton,12/20/2015 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,0
Sanders,12/20/2015 12:00:00 AM,$0.14,$0.14,$0.14,$0.14,0
Clinton,12/21/2015 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,0
Sanders,12/21/2015 12:00:00 AM,$0.14,$0.14,$0.14,$0.14,25
Clinton,12/22/2015 12:00:00 AM,$0.93,$0.93,$0.88,$0.88,10
Sanders,12/22/2015 12:00:00 AM,$0.14,$0.15,$0.14,$0.15,46
Clinton,12/23/2015 12:00:00 AM,$0.88,$0.88,$0.85,$0.85,101
Sanders,12/23/2015 12:00:00 AM,$0.15,$0.25,$0.15,$0.25,25
Clinton,12/24/2015 12:00:00 AM,$0.85,$0.85,$0.85,$0.85,0
Sanders,12/24/2015 12:00:00 AM,$0.25,$0.25,$0.25,$0.25,0
Clinton,12/25/2015 12:00:00 AM,$0.85,$0.85,$0.85,$0.85,0
Sanders,12/25/2015 12:00:00 AM,$0.25,$0.25,$0.17,$0.17,11
Clinton,12/26/2015 12:00:00 AM,$0.85,$0.85,$0.85,$0.85,0
Sanders,12/26/2015 12:00:00 AM,$0.17,$0.17,$0.17,$0.17,0
