ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Clinton,4/29/2016 12:00:00 AM,$0.71,$0.80,$0.69,$0.77,51207
Sanders,4/29/2016 12:00:00 AM,$0.28,$0.32,$0.21,$0.24,51682
Clinton,4/30/2016 12:00:00 AM,$0.77,$0.82,$0.77,$0.81,33953
Sanders,4/30/2016 12:00:00 AM,$0.24,$0.25,$0.20,$0.21,23705
Clinton,5/1/2016 12:00:00 AM,$0.81,$0.81,$0.74,$0.75,54261
Sanders,5/1/2016 12:00:00 AM,$0.21,$0.29,$0.21,$0.25,48661
Clinton,5/2/2016 12:00:00 AM,$0.75,$0.79,$0.71,$0.76,65198
Sanders,5/2/2016 12:00:00 AM,$0.25,$0.32,$0.22,$0.25,69294
Clinton,5/3/2016 12:00:00 AM,$0.76,$0.96,$0.01,$0.01,1054440
Sanders,5/3/2016 12:00:00 AM,$0.25,$0.99,$0.04,$0.99,1090581
Clinton,5/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8573
Sanders,5/4/2016 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,7681
